발생경찰서,지역관서,발생일시,발생일자,월,발생시간대,요일구분,경기도,고양시,덕양구,행정동,주소,발생장소,범죄수법(발생),죄명
경기고양경찰서,화전파출소,2024-03-28 09:40:00,2024-03-28,3,09시,5-목,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 520-194번지 ,공사장,,폭력
경기고양경찰서,화정지구대,2024-03-27 22:10:00,2024-03-27,3,22시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 980-2번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-03-27 19:00:00,2024-03-27,3,19시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 796번지 ,아파트,,폭력
경기고양경찰서,도래울지구대,2024-03-27 15:50:00,2024-03-27,3,15시,4-수,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 619번지 ,상가아파트,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-27 15:00:00,2024-03-27,3,15시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 970번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-03-27 09:50:00,2024-03-27,3,09시,4-수,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-03-27 08:00:00,2024-03-27,3,08시,4-수,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 1038번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-03-27 08:00:00,2024-03-27,3,08시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 742-8번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-03-27 07:50:00,2024-03-27,3,07시,4-수,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 1089번지 ,아파트,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-27 06:00:00,2024-03-27,3,06시,4-수,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 354-2번지 ,PC방,,폭력
경기고양경찰서,도래울지구대,2024-03-27 02:07:00,2024-03-27,3,02시,4-수,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 619번지 ,상가아파트,,폭력
경기고양경찰서,행신지구대,2024-03-27 00:13:00,2024-03-27,3,00시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 765-1번지 ,일반주택,,폭력
경기고양경찰서,행신지구대,2024-03-27 00:00:00,2024-03-27,3,00시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 762-4번지 ,편의점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-26 22:25:00,2024-03-26,3,22시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 697-1번지 ,장례식장,,폭력
경기고양경찰서,도래울지구대,2024-03-26 21:40:00,2024-03-26,3,21시,3-화,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 967번지 ,노상,,폭력
경기고양경찰서,고양파출소,2024-03-26 17:35:00,2024-03-26,3,17시,3-화,경기,고양시,덕양구,대자동,고양시 덕양구 대자동 ,주택,,폭력
경기고양경찰서,행신지구대,2024-03-26 14:30:00,2024-03-26,3,14시,3-화,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 849-17번지 ,일반주택,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-03-26 13:28:00,2024-03-26,3,13시,3-화,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 725번지 ,기타,,폭력
경기고양경찰서,화정지구대,2024-03-26 10:20:00,2024-03-26,3,10시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 982번지 ,슈퍼마켓,,폭력
경기고양경찰서,고양파출소,2024-03-26 07:00:00,2024-03-26,3,07시,3-화,경기,고양시,덕양구,벽제동,고양시 덕양구 벽제동 593-1번지 ,기타,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-03-26 02:03:00,2024-03-26,3,02시,3-화,경기,고양시,덕양구,대자동,고양시 덕양구 대자동 205-27번지 ,일반주택,,폭력
경기고양경찰서,신도지구대,2024-03-26 01:00:00,2024-03-26,3,01시,3-화,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 848번지 ,아파트,,폭력
경기고양경찰서,화정지구대,2024-03-26 00:00:00,2024-03-26,3,00시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 981-2번지 ,대중식당,,폭력
경기고양경찰서,신도지구대,2024-03-26 00:00:00,2024-03-26,3,00시,3-화,경기,고양시,덕양구,오금동,고양시 덕양구 오금동 637번지 ,공사장,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-03-25 21:02:00,2024-03-25,3,21시,2-월,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 557번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-03-25 20:40:00,2024-03-25,3,20시,2-월,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 645-4번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-03-25 20:40:00,2024-03-25,3,20시,2-월,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 645-4번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-03-25 19:10:00,2024-03-25,3,19시,2-월,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 943-1번지 ,대중식당,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-25 17:00:00,2024-03-25,3,17시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 367-1번지 ,호텔,강간,강간/강제추행
경기고양경찰서,행신지구대,2024-03-25 17:00:00,2024-03-25,3,17시,2-월,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 395-3번지 ,노상,차량등털이,절도
경기고양경찰서,화정지구대,2024-03-25 15:45:00,2024-03-25,3,15시,2-월,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 851번지 ,기타,,폭력
경기고양경찰서,행신지구대,2024-03-25 13:50:00,2024-03-25,3,13시,2-월,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 871-4번지 ,다세대·원룸·연립가옥,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-25 10:26:00,2024-03-25,3,10시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 705-18번지 ,아파트,,폭력
경기고양경찰서,화전파출소,2024-03-25 08:30:00,2024-03-25,3,08시,2-월,경기,고양시,덕양구,덕은동,고양시 덕양구 덕은동 561번지 ,노상,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-03-25 00:50:00,2024-03-25,3,00시,2-월,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 760-1번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,화전파출소,2024-03-25 00:00:00,2024-03-25,3,00시,2-월,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 27-1번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-03-24 23:50:00,2024-03-24,3,23시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 614-8번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-03-24 23:00:00,2024-03-24,3,23시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 952번지 ,아파트,,폭력
경기고양경찰서,관산파출소,2024-03-24 21:00:00,2024-03-24,3,21시,1-일,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 1015번지 ,상점,,폭력
경기고양경찰서,화전파출소,2024-03-24 19:10:00,2024-03-24,3,19시,1-일,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 529번지 ,노상,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-24 12:30:00,2024-03-24,3,12시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 705번지 ,공원,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-24 12:00:00,2024-03-24,3,12시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 705-15번지 ,아파트,,폭력
경기고양경찰서,행신지구대,2024-03-24 03:17:00,2024-03-24,3,03시,1-일,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 848-15번지 ,편의점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-24 02:15:00,2024-03-24,3,02시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 983-1번지 ,상가아파트,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-24 01:20:00,2024-03-24,3,01시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 697-14번지 ,대중식당,,폭력
경기고양경찰서,고양파출소,2024-03-24 01:20:00,2024-03-24,3,01시,1-일,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 8-4번지 ,주점,,폭력
경기고양경찰서,고양파출소,2024-03-24 00:30:00,2024-03-24,3,00시,1-일,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 1009번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-03-24 00:20:00,2024-03-24,3,00시,1-일,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 684-3번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,고양파출소,2024-03-24 00:00:00,2024-03-24,3,00시,1-일,경기,고양시,덕양구,대자동,고양시 덕양구 대자동 311-15번지 ,사무실,,폭력
경기고양경찰서,도래울지구대,2024-03-23 23:30:00,2024-03-23,3,23시,7-토,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 631-1번지 ,유흥주점,강제추행,강간/강제추행
경기고양경찰서,화전파출소,2024-03-23 21:27:00,2024-03-23,3,21시,7-토,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 421번지 ,편의점,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-03-23 21:21:00,2024-03-23,3,21시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 454-3번지 ,지하철,,폭력
경기고양경찰서,화정지구대,2024-03-23 18:47:00,2024-03-23,3,18시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 974번지 ,대중식당,,폭력
경기고양경찰서,화전파출소,2024-03-23 18:43:00,2024-03-23,3,18시,7-토,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 482번지 ,상점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-23 17:24:00,2024-03-23,3,17시,7-토,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 313-16번지 ,기타,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-03-23 16:44:00,2024-03-23,3,16시,7-토,경기,고양시,덕양구,화전동,고양시 덕양구 화전동 175-15번지 ,주유소,,폭력
경기고양경찰서,신도지구대,2024-03-23 16:20:00,2024-03-23,3,16시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,가짜손님,절도
경기고양경찰서,행신지구대,2024-03-23 15:40:00,2024-03-23,3,15시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 342-7번지 ,아파트,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-23 15:30:00,2024-03-23,3,15시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 860번지 ,아파트,자전거절도,절도
경기고양경찰서,신도지구대,2024-03-23 10:30:00,2024-03-23,3,10시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,백화점,상점물건채기,절도
경기고양경찰서,행신지구대,2024-03-23 09:27:00,2024-03-23,3,09시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 347-3번지 ,노상,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-03-23 07:10:00,2024-03-23,3,07시,7-토,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 617번지 ,아파트,,폭력
경기고양경찰서,행신3파출소,2024-03-23 03:01:00,2024-03-23,3,03시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 934번지 ,승용차,차량내들치기,절도
경기고양경찰서,원당지구대,2024-03-23 02:00:00,2024-03-23,3,02시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 729번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-03-23 02:00:00,2024-03-23,3,02시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 729번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-03-23 00:00:00,2024-03-23,3,00시,7-토,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 573-4번지 ,기타,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-03-22 19:04:00,2024-03-22,3,19시,6-금,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 727번지 ,아파트,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-22 15:10:00,2024-03-22,3,15시,6-금,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,,폭력
경기고양경찰서,원당지구대,2024-03-22 14:54:00,2024-03-22,3,14시,6-금,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 697-14번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 14:30:00,2024-03-22,3,14시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 967-3번지 ,상가아파트,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 11:30:00,2024-03-22,3,11시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1002-4번지 ,공사장,,폭력
경기고양경찰서,원당지구대,2024-03-22 10:30:00,2024-03-22,3,10시,6-금,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 705-15번지 ,아파트,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 09:32:00,2024-03-22,3,09시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 969-1번지 ,기타,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 369-2번지 ,상점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 943번지 ,기타,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 353-18번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-22 00:00:00,2024-03-22,3,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,대형할인매장,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-03-21 23:00:00,2024-03-21,3,23시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 282-76번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-03-21 18:10:00,2024-03-21,3,18시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1080번지 ,대중식당,,폭력
경기고양경찰서,신도지구대,2024-03-21 18:00:00,2024-03-21,3,18시,5-목,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 968번지 ,아파트,,폭력
경기고양경찰서,화정지구대,2024-03-21 17:55:00,2024-03-21,3,17시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 981번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-03-21 16:30:00,2024-03-21,3,16시,5-목,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 188-1번지 ,상점,,폭력
경기고양경찰서,원당지구대,2024-03-21 15:50:00,2024-03-21,3,15시,5-목,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 702-9번지 ,대중식당,,폭력
경기고양경찰서,신도지구대,2024-03-21 14:10:00,2024-03-21,3,14시,5-목,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 616번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-03-21 14:00:00,2024-03-21,3,14시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 175-9번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-03-21 00:00:00,2024-03-21,3,00시,5-목,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 331번지 ,학교,,폭력
경기고양경찰서,화정지구대,2024-03-21 00:00:00,2024-03-21,3,00시,5-목,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 899-7번지 ,노상,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-20 23:40:00,2024-03-20,3,23시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 902번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-03-20 21:40:00,2024-03-20,3,21시,4-수,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 1334번지 ,상가아파트,,폭력
경기고양경찰서,행신3파출소,2024-03-20 21:30:00,2024-03-20,3,21시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 943번지 ,유흥주점,,폭력
경기고양경찰서,화정지구대,2024-03-20 19:00:00,2024-03-20,3,19시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 851번지 ,아파트,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-03-20 18:01:00,2024-03-20,3,18시,4-수,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 460-7번지 ,기타가옥(공가.해상가옥),,폭력
경기고양경찰서,행신지구대,2024-03-20 18:00:00,2024-03-20,3,18시,4-수,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 871-8번지 ,다세대·원룸·연립가옥,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-20 14:40:00,2024-03-20,3,14시,4-수,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 864번지 ,오피스텔,,폭력
경기고양경찰서,행신지구대,2024-03-20 09:35:00,2024-03-20,3,09시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 769번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-03-20 06:02:00,2024-03-20,3,06시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 ,고속도로,,폭력
경기고양경찰서,신도지구대,2024-03-20 06:00:00,2024-03-20,3,06시,4-수,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 18-5번지 ,노상,,폭력
경기고양경찰서,행신지구대,2024-03-20 03:00:00,2024-03-20,3,03시,4-수,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 ,노상,자전거절도,절도
경기고양경찰서,관산파출소,2024-03-20 02:30:00,2024-03-20,3,02시,4-수,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 181-51번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-03-20 00:13:00,2024-03-20,3,00시,4-수,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 207-22번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,화정지구대,2024-03-20 00:00:00,2024-03-20,3,00시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 983-1번지 ,상가아파트,,폭력
경기고양경찰서,행신지구대,2024-03-20 00:00:00,2024-03-20,3,00시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 714번지 ,기타가옥(공가.해상가옥),,폭력
경기고양경찰서,행신3파출소,2024-03-19 20:10:00,2024-03-19,3,20시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 175번지 ,주점,,폭력
경기고양경찰서,도래울지구대,2024-03-19 17:00:00,2024-03-19,3,17시,3-화,경기,고양시,덕양구,용두동,고양시 덕양구 용두동 ,노상,,폭력
경기고양경찰서,신도지구대,2024-03-19 13:30:00,2024-03-19,3,13시,3-화,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 산 27번지 ,학교,강제추행,강간/강제추행
경기고양경찰서,행신지구대,2024-03-19 10:00:00,2024-03-19,3,10시,3-화,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 874-6번지 ,주택,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-19 09:00:00,2024-03-19,3,09시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 948번지 ,주차장,,폭력
경기고양경찰서,신도지구대,2024-03-19 07:16:00,2024-03-19,3,07시,3-화,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 1021번지 ,상점,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-19 05:58:00,2024-03-19,3,05시,3-화,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 622-1번지 ,대중식당,,폭력
경기고양경찰서,화정지구대,2024-03-19 02:00:00,2024-03-19,3,02시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1148번지 ,오피스텔,강간,강간/강제추행
경기고양경찰서,행신지구대,2024-03-19 00:00:00,2024-03-19,3,00시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 996번지 ,"사회복지시설(고아원,요양원,양로원등)",,폭력
경기고양경찰서,화정지구대,2024-03-19 00:00:00,2024-03-19,3,00시,3-화,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 973번지 ,은행,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-03-18 18:30:00,2024-03-18,3,18시,2-월,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 27-1번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-03-18 17:42:00,2024-03-18,3,17시,2-월,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 1010번지 ,편의점,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-03-18 13:50:00,2024-03-18,3,13시,2-월,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 228번지 ,전답,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-18 11:53:00,2024-03-18,3,11시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 419-3번지 ,노상,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-18 10:00:00,2024-03-18,3,10시,2-월,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 494-11번지 ,노상,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-03-18 00:00:00,2024-03-18,3,00시,2-월,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 1010번지 ,아파트,,폭력
경기고양경찰서,도래울지구대,2024-03-18 00:00:00,2024-03-18,3,00시,2-월,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 619번지 ,아파트,,폭력
경기고양경찰서,고양파출소,2024-03-17 21:50:00,2024-03-17,3,21시,1-일,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 240-36번지 ,상점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-17 20:00:00,2024-03-17,3,20시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 591-9번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-03-17 17:10:00,2024-03-17,3,17시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-03-17 15:00:00,2024-03-17,3,15시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 992번지 ,학교,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-17 13:05:00,2024-03-17,3,13시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 608번지 ,사무실,,폭력
경기고양경찰서,원당지구대,2024-03-17 13:05:00,2024-03-17,3,13시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 608번지 ,상점,,폭력
경기고양경찰서,원당지구대,2024-03-17 10:50:00,2024-03-17,3,10시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 609-14번지 ,상점,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-03-17 03:23:00,2024-03-17,3,03시,1-일,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 848-15번지 ,편의점,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-17 00:11:00,2024-03-17,3,00시,1-일,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 714번지 ,상점,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-03-16 17:00:00,2024-03-16,3,17시,7-토,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 454-3번지 ,역광장,자전거절도,절도
경기고양경찰서,신도지구대,2024-03-16 16:01:00,2024-03-16,3,16시,7-토,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 302-2번지 ,이미용업,강제추행,강간/강제추행
경기고양경찰서,행신지구대,2024-03-16 15:00:00,2024-03-16,3,15시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 895번지 ,아파트,,폭력
경기고양경찰서,행신지구대,2024-03-16 14:00:00,2024-03-16,3,14시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 895번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-03-16 13:50:00,2024-03-16,3,13시,7-토,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 ,노상,,폭력
경기고양경찰서,화정지구대,2024-03-16 12:00:00,2024-03-16,3,12시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-03-16 07:40:00,2024-03-16,3,07시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 398-1번지 ,공사장,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-03-16 07:20:00,2024-03-16,3,07시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 ,노상,,폭력
경기고양경찰서,원당지구대,2024-03-16 03:30:00,2024-03-16,3,03시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 736-5번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-03-16 02:00:00,2024-03-16,3,02시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 785번지 ,아파트,,폭력
경기고양경찰서,원당지구대,2024-03-16 01:40:00,2024-03-16,3,01시,7-토,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 678번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-03-16 01:20:00,2024-03-16,3,01시,7-토,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 231-49번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,화전파출소,2024-03-16 00:00:00,2024-03-16,3,00시,7-토,경기,고양시,덕양구,화전동,고양시 덕양구 화전동 771-3번지 ,기타,,폭력
경기고양경찰서,,2024-03-16 00:00:00,2024-03-16,3,00시,7-토,경기,고양시,덕양구,,고양시 덕양구 ,유흥주점,강간,강간/강제추행
경기고양경찰서,화정지구대,2024-03-16 00:00:00,2024-03-16,3,00시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 955번지 ,주차장,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-03-16 00:00:00,2024-03-16,3,00시,7-토,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 1041-7번지 ,화물차,,폭력
